시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7121366,창문여자중학교,1,조식,20251107,64,귀리쌀밥 <br/>찰보리빵 (1.2.5.6)<br/>배추된장국 (2.5.6.9.18)<br/>두부양념조림 (5.6.9.13)<br/>파래자반 (13)<br/>깍두기 (9),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,566.3 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 94.7<br/>단백질(g) : 20.0<br/>지방(g) : 11.6<br/>비타민A(R.E) : 34.1<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 9.4<br/>칼슘(mg) : 149.5<br/>철분(mg) : 2.8(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251114
B10,서울특별시교육청,7121366,창문여자중학교,2,중식,20251103,957,찹쌀밥 <br/>두부된장국 (2.5.6.9.18)<br/>포크스테이크 (1.2.5.6.10.13)<br/>김치볶음 (5.6.9.13)<br/>치즈볼 (1.2.5.6)<br/>파인애플 ,쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,798.1 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 94.5<br/>단백질(g) : 37.6<br/>지방(g) : 30.5<br/>비타민A(R.E) : 104.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 72.0<br/>칼슘(mg) : 206.0<br/>철분(mg) : 4.4(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251110
B10,서울특별시교육청,7121366,창문여자중학교,2,중식,20251104,957,기장밥 <br/>메론슈 (1.2.5.6)<br/>얼큰수제비국 (2.5.6.8.9.17.18)<br/>멸치견과류볶음 (4.5.6.13)<br/>유린기 (1.5.6.13.15.18)<br/>깍두기 (9),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,768.7 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 117.0<br/>단백질(g) : 30.2<br/>지방(g) : 19.3<br/>비타민A(R.E) : 65.9<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 11.3<br/>칼슘(mg) : 148.7<br/>철분(mg) : 1.9(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251111
B10,서울특별시교육청,7121366,창문여자중학교,2,중식,20251105,957,부타동덮밥 (1.5.6.10.13.18)<br/>우동국 (2.5.6.7.9.13.18)<br/>이탈리안샐러드 (1.2.5.6.12)<br/>체다치즈타코야끼 (1.5.6)<br/>배추김치 (9)<br/>감귤주스 (13),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1117.6 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 134.8<br/>단백질(g) : 73.6<br/>지방(g) : 30.1<br/>비타민A(R.E) : 160.3<br/>티아민(mg) : 1.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 33.1<br/>칼슘(mg) : 164.6<br/>철분(mg) : 3.0(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251112
B10,서울특별시교육청,7121366,창문여자중학교,2,중식,20251106,957,차조밥 <br/>미니케익 (1.2.5.6)<br/>고추장찌개 (2.5.6.9.18)<br/>오이초무침 (5.6.13)<br/>우삼겹숙주볶음 (1.5.6.10.13.15.16.18)<br/>깍두기 (9),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,872.9 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 102.5<br/>단백질(g) : 27.5<br/>지방(g) : 39.4<br/>비타민A(R.E) : 90.9<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 24.4<br/>칼슘(mg) : 112.7<br/>철분(mg) : 2.8(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251113
B10,서울특별시교육청,7121366,창문여자중학교,2,중식,20251107,957,흑미밥 <br/>소고기뭇국 (2.5.6.9.16.18)<br/>치즈불닭 (2.5.6.13.15)<br/>배추김치 (9)<br/>미니밤라떼 (13)<br/>콘야채샐러드 (1.2.5.6.13),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,964.0 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 125.3<br/>단백질(g) : 47.8<br/>지방(g) : 27.7<br/>비타민A(R.E) : 86.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 41.7<br/>칼슘(mg) : 132.3<br/>철분(mg) : 3.4(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251114
B10,서울특별시교육청,7121366,창문여자중학교,3,석식,20251103,142,"미니주먹밥 (5.6.7.18)<br/>자장면&계란,치즈 (1.2.5.6.10.13.15.16.18)<br/>만두야채무침 (1.5.6.10.13.16.18)<br/>파김치 (9)<br/>거꾸로먹는요구르트 (2)",쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1109.6 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 188.9<br/>단백질(g) : 44.1<br/>지방(g) : 21.9<br/>비타민A(R.E) : 226.0<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 1.1<br/>비타민C(mg) : 21.8<br/>칼슘(mg) : 390.5<br/>철분(mg) : 8.8(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251110
B10,서울특별시교육청,7121366,창문여자중학교,3,석식,20251104,118,찹쌀밥 <br/>모닝빵&쨈 (1.2.5.6.13)<br/>미소장국 (2.5.6.9.18)<br/>와사비양배추샐러드 (1.5.13)<br/>피자돈까스 (1.2.5.6.10.12.13)<br/>스틱단무지 ,쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1166.8 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 108.5<br/>단백질(g) : 28.8<br/>지방(g) : 68.0<br/>비타민A(R.E) : 105.0<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 19.8<br/>칼슘(mg) : 241.5<br/>철분(mg) : 3.7(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251111
B10,서울특별시교육청,7121366,창문여자중학교,3,석식,20251105,124,오징어덮밥 (5.6.13.17.18)<br/>달걀파국 (1.2.5.6.9.13.18)<br/>고구마맛탕 (13)<br/>동그랑땡 (1.2.5.6.10.12.15.16)<br/>배추김치 (9)<br/>사과 ,쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1134.0 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 169.2<br/>단백질(g) : 42.4<br/>지방(g) : 31.0<br/>비타민A(R.E) : 264.3<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 26.9<br/>칼슘(mg) : 243.0<br/>철분(mg) : 5.5(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251112
B10,서울특별시교육청,7121366,창문여자중학교,3,석식,20251106,131,찹쌀밥 <br/>울외장아찌 <br/>감자고로케 (1.5.6.12)<br/>배추김치 (9)<br/>닭다리살카레소스 (1.2.5.6.12.13.15.16.18)<br/>바나나누텔라롤 (2.5.6.14),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,967.9 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 165.7<br/>단백질(g) : 33.5<br/>지방(g) : 19.3<br/>비타민A(R.E) : 161.0<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 29.3<br/>칼슘(mg) : 123.4<br/>철분(mg) : 4.3(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251113
B10,서울특별시교육청,7121366,창문여자중학교,3,석식,20251107,132,추가밥 <br/>마라국수 (2.5.6.9.13.16.18)<br/>황도샐러드 (1.2.5.6.11)<br/>꿔바로우 (1.5.6.10)<br/>배추김치 (9)<br/>캐모마일주스 (13),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1095.1 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 159.3<br/>단백질(g) : 34.4<br/>지방(g) : 36.3<br/>비타민A(R.E) : 700.9<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 20.9<br/>칼슘(mg) : 292.0<br/>철분(mg) : 66.3(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251114
B10,서울특별시교육청,7011457,풍문고등학교,1,조식,20251103,60,갈릭베이컨볶음밥 (1.5.6.10.13.15.18)<br/>소고기야채죽 (16)<br/>닭개장 (1.5.6.15)<br/>탕평채 (5.6)<br/>은행나무떡갈비 (2.5.6.10.16)<br/>깍두기 (9)<br/>씨리얼&우유 (2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,894.1 Kcal,탄수화물(g) : 80.2<br/>단백질(g) : 41.4<br/>지방(g) : 44.8<br/>비타민A(R.E) : 160.8<br/>티아민(mg) : 2.0<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 29.2<br/>칼슘(mg) : 173.7<br/>철분(mg) : 3.8,20251110
B10,서울특별시교육청,7011457,풍문고등학교,1,조식,20251104,60,찰수수밥 <br/>나가사키짬뽕국 (6.9.13.17.18)<br/>옥수수스프 (2.5.6.13.16)<br/>보코치니샐러드 (1.2.5.6.12)<br/>오꼬노미야끼계란찜 (1.2.5.6.10.13.15.16)<br/>배추김치 (9)<br/>씨리얼&우유 (2.5.6)<br/>조각배 ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,665.6 Kcal,탄수화물(g) : 86.8<br/>단백질(g) : 30.6<br/>지방(g) : 20.4<br/>비타민A(R.E) : 212.1<br/>티아민(mg) : 2.8<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 20.9<br/>칼슘(mg) : 246.5<br/>철분(mg) : 3.6,20251111
B10,서울특별시교육청,7011457,풍문고등학교,1,조식,20251105,60,찰기장밥 <br/>참깨죽 <br/>호박두부된장국 (5.6)<br/>닭볶음탕 (5.6.15)<br/>어묵볶음 (1.5.6.13)<br/>배추김치 (9)<br/>짜요짜요 (2)<br/>씨리얼&우유 (2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,609.5 Kcal,탄수화물(g) : 77.1<br/>단백질(g) : 34.4<br/>지방(g) : 16.8<br/>비타민A(R.E) : 106.5<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 11.2<br/>칼슘(mg) : 172.7<br/>철분(mg) : 2.3,20251112
B10,서울특별시교육청,7011457,풍문고등학교,1,조식,20251106,60,토핑유부초밥 (1.5.6.9.13.16)<br/>야채죽 <br/>얼큰샤브샤브국 (5.6.16)<br/>칠리두부강정 (1.5.6.12.13)<br/>깍두기 (9)<br/>씨리얼&우유 (2.5.6)<br/>맥시칸샐러드 (1.2.5.6.10.13.15.16),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,852.3 Kcal,탄수화물(g) : 59.0<br/>단백질(g) : 50.9<br/>지방(g) : 44.6<br/>비타민A(R.E) : 108.2<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 20.6<br/>칼슘(mg) : 670.5<br/>철분(mg) : 8.9,20251113
B10,서울특별시교육청,7011457,풍문고등학교,2,중식,20251103,870,유부장국 (5.6)<br/>꽃맛살샐러드 (1.5.6.8.18)<br/>한줄돈까스&소스 (1.2.5.6.10)<br/>체다불고기브리또 (1.2.5.6.10.12.13.15.16)<br/>배추김치 (9)<br/>타코라이스 (1.2.5.6.12),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,951.2 Kcal,탄수화물(g) : 105.7<br/>단백질(g) : 28.5<br/>지방(g) : 45.7<br/>비타민A(R.E) : 81.4<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 6.6<br/>칼슘(mg) : 440.6<br/>철분(mg) : 3.5,20251110
B10,서울특별시교육청,7011457,풍문고등학교,2,중식,20251104,870,찰흑미밥 <br/>오븐도넛 (1.2.5.6)<br/>김달걀국 (1)<br/>숙주나물무침(자율) <br/>갑오징어볶음 (5.6.13.17)<br/>용가리치킨볼 (1.5.6.15)<br/>총각김치 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,861.0 Kcal,탄수화물(g) : 90.7<br/>단백질(g) : 49.8<br/>지방(g) : 32.1<br/>비타민A(R.E) : 82.6<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 11.9<br/>칼슘(mg) : 175.5<br/>철분(mg) : 4.8,20251111
B10,서울특별시교육청,7011457,풍문고등학교,2,중식,20251105,870,찰수수밥 <br/>콩나물국 (5)<br/>무말랭이깻잎무침 <br/>계란옷동그랑땡 (1.2.5.6.10.12.15.16)<br/>족발&마늘소스 (6.10.12.13.18)<br/>배추김치 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,868.0 Kcal,탄수화물(g) : 77.3<br/>단백질(g) : 51.1<br/>지방(g) : 37.8<br/>비타민A(R.E) : 52.3<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 3.2<br/>칼슘(mg) : 283.4<br/>철분(mg) : 4.2,20251112
B10,서울특별시교육청,7011457,풍문고등학교,2,중식,20251106,870,찰현미밥 <br/>소고기무국 (5.6.16)<br/>포테이토피자&소스 (1.2.5.6.10.12.13.15.16)<br/>지코바st치킨 (5.6.12.13.15.18)<br/>배추김치 (9)<br/>구운버섯샐러드 (2.5.6.13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,923.2 Kcal,탄수화물(g) : 82.8<br/>단백질(g) : 52.0<br/>지방(g) : 41.2<br/>비타민A(R.E) : 217.0<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 8.6<br/>칼슘(mg) : 249.1<br/>철분(mg) : 3.0,20251113
B10,서울특별시교육청,7011457,풍문고등학교,3,석식,20251103,80,스팸마요덮밥 (1.2.5.6.10.13.15.16)<br/>북어두부국 (5)<br/>매콤호박볶음 (5.6.13)<br/>고구마츄러스맛탕 (2.5.6.13)<br/>파닭꼬치 (1.5.6.15)<br/>배추김치 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,960.7 Kcal,탄수화물(g) : 101.3<br/>단백질(g) : 45.5<br/>지방(g) : 41.1<br/>비타민A(R.E) : 139.6<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 41.1<br/>칼슘(mg) : 150.6<br/>철분(mg) : 4.6,20251110
B10,서울특별시교육청,7011457,풍문고등학교,3,석식,20251104,70,찰현미밥 <br/>들깨무채국 <br/>매운돼지갈비찜 (5.6.10.13)<br/>브로콜리&초장 (5.6.13)<br/>휴게소어묵핫바 (1.9)<br/>배추김치 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,920.8 Kcal,탄수화물(g) : 103.0<br/>단백질(g) : 48.4<br/>지방(g) : 32.3<br/>비타민A(R.E) : 98.0<br/>티아민(mg) : 1.7<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 21.6<br/>칼슘(mg) : 114.4<br/>철분(mg) : 3.3,20251111
B10,서울특별시교육청,7011457,풍문고등학교,3,석식,20251105,80,우동국 (1.2.5.6.9)<br/>후리가케밥&참치마요 (1.5.6.16.18)<br/>국물떡볶이 (1.5.6.13)<br/>꼬마김말이 (5.6.16.18)<br/>깍두기 (9)<br/>초코찹쌀떡 (2.5.6)<br/>코울슬로 (13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,921.2 Kcal,탄수화물(g) : 157.3<br/>단백질(g) : 24.9<br/>지방(g) : 21.3<br/>비타민A(R.E) : 106.0<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 16.6<br/>칼슘(mg) : 207.8<br/>철분(mg) : 11.0,20251112
